Burundi,81,1.79999995231628
Chad,80,1.89999997615814
Cambodia,77,0.600000023841858
Nigeria,76,9.80000019073486
Bangladesh,74,5.19999980926514
Pakistan,72,4.40000009536743
Russia,71,5
Laos,70,1.29999995231628
Djibouti,70,28.3999996185303
Mexico,69,4.40000009536743
